,query,target_query,generated_query
3971,The actor in [Aamir] also appears in which movies,set(),{'Table No. 21'}
3972,Which genres are the films put on stage by [Steven Bauer] in,set(),"{'Thriller', 'Crime', 'Drama'}"
3973,When were directed [Carlos Diegues] films,"{'Orfeu', 'God Is Brazilian'}","{'2003', '1999'}"
3974,who wrote the screenplay for the movies directed by [Chris Sivertson],"{'Lucky McKee', 'Chris Sivertson'}",{'Lucky McKee'}
3975,which are preceded by [Eddie Albert],"{'The Roots of Heaven', 'Orders to Kill', 'Attack', 'The Fuller Brush Girl', 'The Devils Rain', 'McQ', 'Captain Newman, M.D.', 'Ill Cry Tomorrow', 'Head Office', 'The Joker Is Wild'}","{'Colleen Dewhurst', 'Jo Van Fleet', 'Errol Flynn', 'Judge Reinhold', 'Jack Palance', 'Mitzi Gaynor', 'Lucille Ball', 'Ernest Borgnine', 'Robert Strauss', 'Diana Muldaur', 'Trevor Howard', 'William Shatner', 'Tony Curtis', 'Paul Massie', 'Ida Lupino', 'Gregory Peck', 'Merritt Butrick', 'John Wayne', 'Richard Conte', 'Lillian Gish', 'Frank Sinatra', 'Angie Dickinson', 'Juliette Gréco', 'Lee Marvin', 'Jeanne Crain', 'Susan Hayward'}"
3976,when [Vilhelm Moberg] films,set(),"{'1972', '1971'}"
3977,[Roger Young] films with,{'Barabbas'},"{'Alf Sjöberg', 'Richard Fleischer'}"
3978,which acted in [Paco León] &apos;s films,set(),"{'Carmina Barrios', 'Paco Casaus', 'María León'}"
3979,when did the films starred by [Christy Chung] release,{'Samsara'},{'2001'}
3980,which films have the same screenwriter of [The Social Network],"{'The Social Network', 'A Few Good Men', 'Moneyball', 'The American President', '21', 'Charlie Wilsons War', 'Malice'}","{'A Few Good Men', ""Charlie Wilson's War"", 'Moneyball', 'The American President', '21', 'Malice'}"
3981,when the films run by the release of [Jules Bass],"{'The Last Unicorn', 'The Flight of Dragons'}",{'1982'}
3982,which acted in [John Hopkins] &apos;s films,set(),"{'Vivien Merchant', 'Michael Caine', 'Ian Bannen', 'Trevor Howard', 'Jason Alexander', 'Faye Dunaway', 'Eric Lloyd', 'Rupert Everett', 'Sean Connery'}"
3983,films have the same director of [Day of the Dead],"{'Two Evil Eyes', 'Diary of the Dead', 'Creepshow', 'Forever Young', 'Land of the Dead', 'The Dark Half', 'Texas Rangers', 'Survival of the Dead', 'Dawn of the Dead', 'Big Bully', 'Bruiser', 'The Crazies', 'Soul Man', 'Friday the 13th Part 2', 'Friday the 13th Part III', 'Warlock', 'House', 'Lake Placid', 'Day of the Dead', 'Martin', 'My Father the Hero', 'Night of the Living Dead', 'Monkey Shines', 'Knightriders'}","{'Two Evil Eyes', 'Diary of the Dead', 'Creepshow', 'Forever Young', 'Land of the Dead', 'The Dark Half', 'Texas Rangers', 'Survival of the Dead', 'Dawn of the Dead', 'Big Bully', 'Bruiser', 'The Crazies', 'Soul Man', 'Friday the 13th Part 2', 'Friday the 13th Part III', 'Warlock', 'House', 'Lake Placid', 'Martin', 'My Father the Hero', 'Night of the Living Dead', 'Monkey Shines', 'Knightriders'}"
3984,who is listed as screenwriter of [Priya Anand] acted films,set(),{'Gauri Shinde'}
3985,The films directed by [Stephen Amidon] were released during which years,set(),{'2013'}
3986,[Michael Brandt] &apos;s films were released for years ,set(),"{'2011', '2013'}"
3987,The actor in [Suez] also appears in which films,"{'Born to Be Bad', 'Alexanders Ragtime Band', 'The Mark of Zorro', 'Thin Ice', 'The Sun Also Rises', 'The Stranger', 'Suez', 'The Crusades', 'A Night to Remember', 'Nightmare Alley', 'This Above All', 'The Eddy Duchin Story', 'Come to the Stable', 'Crash Dive', 'In Old Chicago', 'Along Came Jones', 'Lloyds of London', 'Eternally Yours', 'The Long Gray Line', 'Employees Entrance', 'Cause for Alarm!', 'She Had to Say Yes', 'Mans Castle', 'Taxi!', 'The Bishops Wife', 'Jesse James', 'Heroes for Sale', 'The Black Swan', 'The Rains Came', 'The Black Rose', 'Witness for the Prosecution', 'The Farmers Daughter', 'Platinum Blonde', 'The Devil to Pay!', 'Captain from Castile', 'Love Is News', 'The Squall', 'The Story of Alexander Graham Bell', 'Prince of Foxes', 'Johnny Apollo', 'The Razors Edge', 'Second Honeymoon', '13 Rue Madeleine', 'The Call of the Wild', 'Blood and Sand', 'Zoo in Budapest', 'Midnight Mary'}","{'Born to Be Bad', 'The Mark of Zorro', 'Thin Ice', ""The Bishop's Wife"", 'The Sun Also Rises', 'The Stranger', ""Alexander's Ragtime Band"", 'The Crusades', 'A Night to Remember', 'Nightmare Alley', ""Employees' Entrance"", 'This Above All', 'Come to the Stable', 'The Eddy Duchin Story', 'Crash Dive', 'In Old Chicago', 'Along Came Jones', 'Eternally Yours', 'The Long Gray Line', 'She Had to Say Yes', 'Cause for Alarm!', ""Lloyd's of London"", 'Taxi!', ""The Razor's Edge"", 'Jesse James', 'Heroes for Sale', 'The Black Swan', 'The Rains Came', 'The Black Rose', 'Witness for the Prosecution', 'Platinum Blonde', 'The Devil to Pay!', 'Captain from Castile', 'Love Is News', 'The Squall', ""Man's Castle"", 'The Story of Alexander Graham Bell', 'Prince of Foxes', ""The Farmer's Daughter"", 'Johnny Apollo', 'Second Honeymoon', '13 Rue Madeleine', 'The Call of the Wild', 'Blood and Sand', 'Zoo in Budapest', 'Midnight Mary'}"
3988,what was the years of releasing [Stanley Ellin] &apos;s films,set(),{'1951'}
3989,when films led by the release of [Xavier Picard],{'Moomins on the Riviera'},{'2014'}
3990,which person directed the films directed by [Zhang Fan],set(),{'Vittorio De Sica'}
3991,The films led by [Daniel Barnz] were released during which years,set(),"{'2012', '2011', '2008'}"
3992,when the films have acted through the [Terry O'Quinn],set(),"{'2009', '1989', '1987'}"
3993,What films share the same [The Woman in the Window] actor,"{'The Whole Towns Talking', 'A Bullet for Joey', 'Dr. Ehrlichs Magic Bullet', 'Never a Dull Moment', 'The Prize', 'Five Star Final', 'The Stranger', 'Key Largo', 'Barbary Coast', 'A Hole in the Head', 'The Amazing Dr. Clitterhouse', 'Illegal', 'My Geisha', 'Vice Squad', 'Bullets or Ballots', 'Seven Thieves', 'House of Strangers', 'Confessions of a Nazi Spy', 'The Sea Wolf', 'Double Indemnity', 'Night Has a Thousand Eyes', 'Tight Spot', 'The Hatchet Man', 'Brother Orchid', 'Kid Galahad', 'The Glass Web', 'The Ten Commandments', 'A Slight Case of Murder', 'Larceny, Inc.', 'Destroyer', 'Smart Money', 'The Violent Men', 'The Widow from Chicago', 'Scarlet Street', 'Little Caesar', 'The Woman in the Window', 'Two Weeks in Another Town', 'Our Vines Have Tender Grapes'}","{""The Whole Town's Talking"", 'A Bullet for Joey', 'Never a Dull Moment', 'The Prize', 'Five Star Final', 'The Stranger', 'Key Largo', 'Barbary Coast', 'A Hole in the Head', 'Illegal', 'The Amazing Dr. Clitterhouse', 'My Geisha', 'Vice Squad', 'Bullets or Ballots', 'Seven Thieves', 'House of Strangers', 'Confessions of a Nazi Spy', 'The Sea Wolf', 'Double Indemnity', 'Tight Spot', 'The Hatchet Man', 'Night Has a Thousand Eyes', 'Brother Orchid', 'Kid Galahad', 'The Glass Web', 'The Ten Commandments', 'A Slight Case of Murder', 'Larceny, Inc.', 'Destroyer', 'Smart Money', 'The Violent Men', 'The Widow from Chicago', ""Dr. Ehrlich's Magic Bullet"", 'Scarlet Street', 'Little Caesar', 'Two Weeks in Another Town', 'Our Vines Have Tender Grapes'}"
3994,who are the directors of the films written by [James McCausland],set(),{'George Miller'}
3995,who co-wrote films with [Steven Nalevansky],{'Jeffrey Bloom'},{'Jeffrey Bloom'}
3996,which appeared in the films directed by [Pascale Ferran],"{'Lady Chatterley', 'Bird People'}",{'Marina Hands'}
3997,the actor also [Live Flesh] in which movies,"{'Collateral Damage', 'Love in the Time of Cholera', 'Mondays in the Sun', 'The Gunman', 'The Sea Inside', 'Second Skin', 'No Country for Old Men', 'The Counselor', 'Biutiful', 'Skyfall', 'Between Your Legs', 'Goyas Ghosts', 'To the Wonder', 'The Dancer Upstairs', 'Live Flesh'}","{'Collateral Damage', 'Love in the Time of Cholera', 'Mondays in the Sun', 'The Gunman', 'The Sea Inside', 'Second Skin', 'The Counselor', 'Biutiful', 'No Country for Old Men', 'Skyfall', 'Between Your Legs', 'To the Wonder', 'The Dancer Upstairs', ""Goya's Ghosts""}"
3998,The films directed by [Paul Gross] were released during which years,"{'Men with Brooms', 'Passchendaele'}","{'2002', '2008'}"
3999,When were directed [Helen Schulman] films,set(),{'2004'}
4000,who wrote films at the same time as [Louis L'Amour],set(),{'Simon Moore'}
4001,when the films have acted as a result of [James Gilbert],{'The Conspiracy'},{'2012'}
4002,[Gary Sinise] films have been released for years ,"{'Jack the Bear', 'Apollo 13', 'Open Season', 'Snake Eyes', 'Of Mice and Men', 'Ransom', 'Mission to Mars', 'Impostor', 'The Human Stain'}","{'1992', '1939'}"
4003,Senator [Walter Tevis] wrote films with whom,"{'Nicolas Roeg', 'Martin Scorsese'}",{'Richard Price'}
4004,which acted in [David Elfick] films,set(),"{'Wendy Hughes', 'Bill Hunter'}"
4005,the films written by [Ugo Gregoretti] were led by whom,set(),"{'Pier Paolo Pasolini', 'Roberto Rossellini'}"
4006,who are actors in the films written by [Anatole de Grunwald],set(),"{'Rebecca Pidgeon', 'Robert Morley', 'Cedric Hardwicke', 'Robert Donat', 'Gemma Jones', 'Olivia de Havilland', 'Nigel Hawthorne', 'Basil Radford', 'Margaret Leighton', 'Dirk Bogarde', 'Paul Massie'}"
4007,who are film co-writers of [Danny Wallace],set(),"{'Jarrad Paul', 'Andrew Mogel', 'Nicholas Stoller'}"
4008,which has written [Beatrix Christian] films,{'Jindabyne'},{'Raymond Carver'}
4009,the movies starred by [Juana Acosta] were in which languages,set(),{'French'}
4010,[Désirée] Director is also the Director of which films,set(),"{'Mr. Hobbs Takes a Vacation', ""The Bishop's Wife"", 'Dear Brigitte', 'A Man Called Peter', 'The Inspector General', 'One Hundred Men and a Girl', 'My Man Godfrey', 'Come to the Stable', 'Three Smart Girls Grow Up', 'It Started with Eve', 'Three Smart Girls', 'First Love', ""Take Her, She's Mine"", 'The Robe', 'Two Sisters from Boston', 'My Cousin Rachel', 'Good Morning, Miss Dove', 'Harvey', 'My Blue Heaven', 'No Highway in the Sky', 'The Story of Ruth', 'The Singing Nun'}"
4011,who wrote the films taken by [Jack Warner],set(),"{'Val Guest', 'Nigel Kneale'}"
4012,when films led by the release of [Jeff Maguire],set(),{'1993'}
4013,when did the films starred by [Martin Hewitt] release,{'Endless Love'},"{'2014', '1981'}"
4014,what were the release years of the movies acted by [Janet Leigh],set(),"{'1955', '1958', '1953', '1957', '1949', '1980', '1972', '1963', '1951', '1998', '1966', '1969', '1952', '1954', '1962', '1942', '2005', '1948', '1960', '1994'}"
4015,which are the films written by [Bragi F. Schut],{'Season of the Witch'},"{'Fantasy', 'Adventure'}"
4016,which are the directors of the films written by [Chris Bessey],set(),{'Alin Bijan'}
4017,who are the actors in [Maurice Gee] &apos;s films,set(),"{'Matthew Macfadyen', 'Emily Barclay'}"
4018,The actor in [The Opportunists] also appears in which movies,"{'King of New York', 'Biloxi Blues', 'Stand Up Guys', 'The Addiction', 'The Opportunists', 'Excess Baggage', 'Heavens Gate', 'Catch Me If You Can', 'The Deer Hunter', 'The Prophecy', 'Nick of Time', 'The Dogs of War', 'Balls of Fury', 'Blast from the Past', 'A View to a Kill', 'At Close Range', 'The Comfort of Strangers', 'Sarah, Plain and Tall', 'Wedding Crashers', 'Suicide Kings', 'Batman Returns', 'Kill the Irishman', 'Homeboy', 'Brainstorm', 'The Funeral', 'Click', 'Man of the Year', 'Man on Fire', 'The Maiden Heist', 'The Prophecy II', 'The Dead Zone', 'Kangaroo Jack', 'Last Man Standing', 'New Rose Hotel', 'Communion'}","{'King of New York', 'Biloxi Blues', 'Stand Up Guys', 'The Addiction', 'Excess Baggage', 'Catch Me If You Can', ""Heaven's Gate"", 'The Deer Hunter', 'The Prophecy', 'Nick of Time', 'The Dogs of War', 'Balls of Fury', 'Blast from the Past', 'At Close Range', 'A View to a Kill', 'The Comfort of Strangers', 'Sarah, Plain and Tall', 'Wedding Crashers', 'Batman Returns', 'Suicide Kings', 'Kill the Irishman', 'Homeboy', 'Brainstorm', 'The Funeral', 'Click', 'Man of the Year', 'Man on Fire', 'The Maiden Heist', 'The Prophecy II', 'The Dead Zone', 'Kangaroo Jack', 'Last Man Standing', 'New Rose Hotel', 'Communion'}"
4019,when films directed by [Nitin Kakkar] released,{'Filmistaan'},{'2012'}
4020,what were the years of release of the films led by [Jerome Armstrong],set(),"{'1997', '2011'}"
4021,which person led the films written by [Jason Bourque],"{'Jason Bourque', 'Steven R. Monroe', 'Nick Bicanic'}","{'Steven R. Monroe', 'Nick Bicanic'}"
4022,which languages are the films written by [Johan Rheborg] in,set(),{'Swedish'}
4023,When films led by the release of [Sajid Khan],{'Housefull 2'},{'2012'}
4024,the films staged by [Sean Nelson] have been written by whom,set(),{'David Mamet'}
4025,which wrote the films directed by [Aleksey Popogrebskiy],"{'Boris Khlebnikov', 'Aleksey Popogrebskiy'}",{'Boris Khlebnikov'}
4026,What were the dates for the release of directed [Nobuaki Minegishi] movies,set(),"{'2003', '2013'}"
4027,which are the films written by [Géla Babluani],"{'13', '13 Tzameti'}",{'Thriller'}
4028,the actor also [Piñero] in which films,set(),"{'The Lesser Blessed', 'Love in the Time of Cholera', 'Abandon', 'The Next Best Thing', 'Catwoman', 'Miss Congeniality', 'The Great Raid', 'Despicable Me 2', 'Thumbsucker'}"
4029,What were the years of release of [Johnny Cash] films,"{'2012', '1983', '1961'}",{'2005'}
4030,which led [Lee Meriwether] &apos;s films,{'Angel in My Pocket'},{'Alan Rafkin'}
4031,the films made by [Nora Arnezeder] were in which languages,set(),{'French'}
4032,Which films share the same [Barefoot] actor,set(),"{'The Strangers', 'Front of the Class', 'Down in the Valley', 'Hair', 'Across the Universe', 'A Streetcar Named Desire', 'King of California', 'Dead Heat', 'Thirteen', 'Digging to China', 'The Wrestler', 'My Life Without Me', 'Pretty Persuasion', 'Prince of the City', 'Flashpoint', 'Smooth Talk', 'Charlie Countryman', 'Kitchen Party', 'Little Secrets', 'The Deep End of the Ocean', 'Underworld', 'The Life Before Her Eyes', 'Running with Scissors', 'Deep Rising', 'The 24th Day', 'The Phantom', 'The Conspirator'}"
4033,which are the main languages in written films [Alrick Brown],set(),{'Kinyarwanda'}
4034,who are the directors for the films written by [Ken Kaufman],set(),"{'Simon West', ""Matthew O'Callaghan""}"
4035,who has written films with [Jerome Cady],{'Forever Amber'},"{'Kathleen Winsor', 'Philip Dunne'}"
4036,who has written the films put on stage by [Audra Lindley],set(),"{'Neil Simon', 'Bruce Jay Friedman', 'Peter Farrelly', 'Scot Armstrong', 'Leslie Dixon', 'Kevin Barnett', 'Jane Rule'}"
4037,director of [Battle Hymn] also directed the films,"{'All I Desire', 'Theres Always Tomorrow', 'Sleep, My Love', 'Lured', 'A Time to Love and a Time to Die', 'Shockproof', 'The Tarnished Angels', 'All That Heaven Allows', 'Meet Me at the Fair', 'Magnificent Obsession', 'Battle Hymn', 'Written on the Wind', 'Imitation of Life'}","{'All I Desire', 'Sleep, My Love', 'Lured', 'A Time to Love and a Time to Die', 'Shockproof', ""There's Always Tomorrow"", 'The Tarnished Angels', 'All That Heaven Allows', 'Meet Me at the Fair', 'Magnificent Obsession', 'Written on the Wind', 'Imitation of Life'}"
4038,who directed the films directed by [Orlando Jones],set(),"{'Charles Stone III', 'Johan Grimonprez', 'Peter Hyams', 'Ivan Reitman', 'Reggie Rock Bythewood'}"
4039,which read in the films written by [Harlan Ellison],"{'A Boy and His Dog', 'The Oscar'}","{'Stephen Boyd', 'Elke Sommer', 'Milton Berle', 'Eleanor Parker'}"
4040,who has written films with [Jack Woods],set(),{'Alan Rudolph'}
4041,[Karin Fossum] films were in which languages,set(),{'Italian'}
4042,what were the release dates of [Celia Weston] starred movies,{'Demoted'},{'2011'}
4043,Who are the directors of the films written by [Jessica Bendinger],set(),"{'Peyton Reed', 'Forest Whitaker', 'Armand Mastroianni'}"
4044,that led the films written by [Tim Baker],set(),{'Pan Nalin'}
4045,[John H. Secondari] films were led by whom,set(),{'Jean Negulesco'}
4046,which is registered as the director of [John Paizs] written films,"{'André De Toth', 'John Paizs'}",{'André De Toth'}
4047,which has written the films led by [Rowland V. Lee],"{'Robert Vernay', 'Rowland V. Lee', 'Alexandre Dumas père', 'Georges Neveux'}","{'Robert Vernay', 'Alexandre Dumas père', 'Georges Neveux'}"
4048,when were the movies directed by [Irwin Winkler] released,set(),{'1991'}
4049,When were the movies directed by [Brian D. Smith] released,set(),{'2008'}
4050,The films have the same director as [Forever Strong],"{'Forever Strong', 'Saints and Soldiers', 'Age of the Dragons'}","{'Saints and Soldiers', 'Age of the Dragons'}"
4051,with [Ralph Brown],"{'Mission London', 'The Contractor'}","{'Wesley Snipes', 'Alan Ford', 'Eliza Bennett', 'Lena Headey'}"
4052,the films written by [Irving Ravetch] starred which actors,set(),"{'Colleen Dewhurst', 'James Garner', 'John Wayne', 'Patricia Neal', 'Brian Kerwin', 'Sally Field', 'Joanne Woodward', 'Bruce Dern', 'Anthony Franciosa', 'Corey Haim', 'Ron Leibman', 'Paul Newman', 'Beau Bridges', 'Melvyn Douglas', 'Orson Welles', 'Roscoe Lee Browne'}"
4053,which appears in the films written by [Lawrence Roman],{'A Kiss Before Dying'},"{'Jeffrey Hunter', 'Joanne Woodward', 'Sean Young', 'Virginia Leith', 'Robert Wagner'}"
4054,When were directed [Sax Rohmer] movies,set(),"{'1966', '1980', '1968'}"
4055,when films staged by [Yvonne de Bray] liberated,set(),"{'1949', '1958'}"
4056,which genres are the films written by [Eric Bernt] in,set(),{'Action'}
4057,which directed the films directed by [Anthony Heald],set(),{'Stephen Sommers'}
4058,which led the films staged by [Sid Caesar],set(),"{'Stanley Kramer', 'Robert Moore'}"
4059,which films share the same [Empire of the Sun] director,"{'Always', 'Raiders of the Lost Ark', 'Close Encounters of the Third Kind', 'The Terminal', 'Indiana Jones and the Kingdom of the Crystal Skull', 'Jaws', 'The Adventures of Tintin', 'Catch Me If You Can', 'Saving Private Ryan', 'Hook', 'War of the Worlds', 'Indiana Jones and the Last Crusade', 'Minority Report', '1941', 'Schindlers List', 'Empire of the Sun', 'Lincoln', 'Indiana Jones and the Temple of Doom', 'Amistad', 'Duel', 'Munich', 'A.I. Artificial Intelligence', 'The Sugarland Express', 'The Color Purple', 'War Horse', 'Jurassic Park', 'E.T. the Extra-Terrestrial'}","{'Always', 'Indiana Jones and the Kingdom of the Crystal Skull', 'Raiders of the Lost Ark', 'The Terminal', 'Close Encounters of the Third Kind', 'Jaws', 'The Adventures of Tintin', 'Catch Me If You Can', ""Schindler's List"", 'Saving Private Ryan', 'Hook', 'War of the Worlds', 'Indiana Jones and the Last Crusade', 'Minority Report', '1941', 'Lincoln', 'Indiana Jones and the Temple of Doom', 'Amistad', 'Duel', 'Munich', 'A.I. Artificial Intelligence', 'The Sugarland Express', 'The Color Purple', 'War Horse', 'Jurassic Park', 'E.T. the Extra-Terrestrial'}"
4060,which person directed the films written by [Bruce Joel Rubin],"{'Wes Craven', 'Jerry Zucker', 'Mimi Leder', 'Adrian Lyne', 'Bruce Joel Rubin'}","{'Mimi Leder', 'Adrian Lyne', 'Wes Craven', 'Jerry Zucker'}"
4061,that led the films written by [Shawn Schepps],set(),{'Charles Stone III'}
4062,which were the release dates of directed [Jim McCullough Sr.],set(),{'1986'}
4063,What are the main languages in films directed by [Shohreh Aghdashloo],set(),{'Persian'}
4064,the movies starred by [John Richardson] were in which languages,{'Black Sunday'},{'Italian'}
4065,which appeared in the films written by [Gary Goldman],set(),"{'Ronny Cox', 'Jessica Biel', 'Rachel Ticotin', 'Arnold Schwarzenegger', 'Cloris Leachman', 'Colin Farrell', 'Kate Beckinsale', 'Charles Nelson Reilly', 'Jonathan Pryce', 'Sharon Stone', 'Bryan Cranston', 'Dom DeLuise'}"
4066,[Robert Evans] &apos;s films have been written by whom,set(),{'Brett Morgen'}
4067,What were the years of liberation of [Matthew O'Callaghan] films,set(),"{'2006', '2008'}"
4068,the films played by [John McIntire] were in what genres ,"{'Westward the Women', 'The Phenix City Story', 'Rough Night in Jericho'}","{'Western', 'Drama'}"
4069,which films have the same [Man's Favorite Sport?] actor,set(),"{'Pretty Maids All in a Row', 'The Lawless Breed', 'Saturday the 14th', 'Born to Win', 'The Stepford Wives', 'Ice Station Zebra', 'Gun Fury', 'All That Heaven Allows', 'Seconds', 'Buddy Buddy', 'Strange Bedfellows', 'A Fine Pair', 'Something of Value', 'The World of Henry Orient', 'Send Me No Flowers', 'The Undefeated', 'Written on the Wind', 'Giant', 'Avalanche', 'Tobruk', 'Magnificent Obsession', 'The Parallax View', 'Last of the Red Hot Lovers', 'Pillow Talk', 'A Gathering of Eagles', 'The Last Sunset', 'Lover Come Back', 'Come September', 'Darling Lili', 'Battle Hymn', 'Bend of the River'}"
4070,who are the directors of films written by [Samson Raphaelson],"{'Robert Vincent ONeill', 'Warren Beatty', 'Buck Henry', 'Ernst Lubitsch', 'Neil Jordan', 'George Cukor', 'Richard Fleischer', 'Otto Preminger', 'Alan Crosland'}","{'Warren Beatty', ""Robert Vincent O'Neill"", 'Buck Henry', 'Ernst Lubitsch', 'Neil Jordan', 'George Cukor', 'Richard Fleischer', 'Otto Preminger', 'Alan Crosland'}"
4071,who are the actors in [James Lee Burke] films,set(),"{'Alec Baldwin', 'Kelly Lynch', 'Tommy Lee Jones', 'Eric Roberts', 'Mary Stuart Masterson'}"
4072,What are the main languages in written films [Carl Zuckmayer],set(),"{'German', 'English'}"
4073,Who makes films for the writer [Thomas E. Gaddis],{'John Frankenheimer'},"{'Burt Lancaster', 'Thelma Ritter'}"
4074,Working with [Ciccio Ingrassia],{'Dr. Goldfoot and the Girl Bombs'},"{'Vincent Price', 'Franco Franchi', 'Fabian'}"
4075,what was the years of releasing the films of [Skip Woods],set(),"{'2014', '2013', '1998', '1936'}"
4076,"Which films have the same [Sorry, Haters] actor ",set(),"{'The Singing Detective', 'Moll Flanders', ""She's So Lovely"", 'Message in a Bottle', 'The Crossing Guard', 'Breaking and Entering', 'Toys', 'Beowulf', 'State of Grace', 'The Conspirator', 'The Playboys'}"
4077,who are the writers of the films made by [Jon Bernthal],set(),"{'Ric Roman Waugh', 'Jesse Andrews'}"
4078,who starred movies for the director [Nuri Bilge Ceylan],"{'Nuri Bilge Ceylan', 'Ebru Ceylan'}",{'Ebru Ceylan'}
4079,the films written by [Timm Sharp] were headed by whom,set(),{'Matthew Cole Weiss'}
4080,films have the same [Buried] director,"{'Red Lights', 'Buried'}",{'Red Lights'}
4081,the films put on stage by [Marion Cotillard] were in which languages,"{'Little White Lies', 'Innocence', 'La Vie en Rose', 'Two Days, One Night', 'Rust and Bone'}",{'French'}
4082,who are movie co-writers of [Helene Hanff],{'84 Charing Cross Road'},{'Hugh Whitemore'}
4083,which films have the same screenwriter of [Lost and Found],"{'A Funny Thing Happened on the Way to the Forum', 'Strange Bedfellows', 'Lil Abner', 'Road to Utopia', 'Lost and Found', 'A Touch of Class', 'The Reformer and the Redhead', 'Buona Sera, Mrs. Campbell', 'Mr. Blandings Builds His Dream House', 'Knock on Wood', 'Not with My Wife, You Dont!', 'The Facts of Life', 'The Court Jester', 'My Favorite Blonde'}","{'Strange Bedfellows', ""Not with My Wife, You Don't!"", 'A Funny Thing Happened on the Way to the Forum', 'Road to Utopia', 'Buona Sera, Mrs. Campbell', 'The Reformer and the Redhead', 'A Touch of Class', 'Mr. Blandings Builds His Dream House', 'Knock on Wood', 'The Facts of Life', 'The Court Jester', ""Li'l Abner"", 'My Favorite Blonde'}"
4084,who are film co-writers of [Choderlos de Laclos],"{'Cruel Intentions', 'Valmont', 'Dangerous Liaisons'}",{'Christopher Hampton'}
4085,the films written by [James Goldman] starred which actors,"{'Anthony Hopkins', 'Janet Suzman', 'George C. Scott', 'Robert Shaw', 'Joanne Woodward', 'John Castle', 'Audrey Hepburn', 'Richard Harris', 'Peter OToole', 'Katharine Hepburn', 'Sean Connery'}","{'Anthony Hopkins', 'George C. Scott', 'Janet Suzman', 'Robert Shaw', 'Joanne Woodward', 'John Castle', ""Peter O'Toole"", 'Audrey Hepburn', 'Richard Harris', 'Katharine Hepburn', 'Sean Connery'}"
4086,When were the movies directed by [Jordan Susman] released,set(),{'2002'}
4087,[John Luton] films were directed by whom,set(),{'Alex De Rakoff'}
4088,which languages are the films written by [John Prebble],set(),"{'Zulu', 'English'}"
4089,The films led by [Matthew Lillard] were in what genres,"{'Thriller', 'Crime', 'Comedy', 'Drama', 'Mystery'}",{'Comedy'}
4090,which is registered as director of the films [Adam Garcia],set(),"{'Sara Sugarman', 'David McNally'}"
4091,the films played by [Camille Coduri] were in what genres ,"{'Nuns on the Run', 'King Ralph'}",{'Comedy'}
4092,What languages are spoken in [Dudley Nichols] films,set(),{'Spanish'}
4093,that the films share the same actor in [Dames],set(),"{'Susan Slept Here', 'The Reformer and the Redhead', 'A Tree Grows in Brooklyn', 'Big City Blues', 'Opening Night', 'Hearts Divided', 'Three on a Match', 'Night Nurse', 'Nightmare Alley', 'Footlight Parade', 'Bullets or Ballots', 'Christmas in July', 'Will Success Spoil Rock Hunter?', 'Blonde Crazy', 'Gold Diggers of 1937', 'The Crowd Roars', ""A Midsummer Night's Dream"", 'Gold Diggers of 1935', 'Blessed Event', 'The Tall Target', 'Flirtation Walk', 'The Singing Marine', 'The Public Enemy', 'Cornered', 'Greed', ""There's Always a Woman"", 'It Happened Tomorrow', 'Lawyer Man', 'Stand-In', 'Pitfall', 'Gold Diggers of 1933', 'Page Miss Glory', 'Murder, My Sweet', 'Ruggles of Red Gap', 'The Bad and the Beautiful', 'Topper Returns'}"
4094,What types of films staged by [Yuji Okumoto],set(),"{'Comedy', 'Drama'}"
4095,what was the years of the release of the [Trevor Griffiths] films,set(),{'1981'}
4096,The Director of [Armour of God] also directed the films,"{'Project A', 'The Fearless Hyena', 'Police Story', 'The Young Master', 'Who Am I?', '1911', 'Police Story 2', 'Crime Story', 'Armour of God'}","{'Project A', 'The Fearless Hyena', 'Police Story', 'The Young Master', 'Who Am I?', '1911', 'Police Story 2', 'Crime Story'}"
4097,the films share the same director as [Waking Life],"{'Before Sunset', 'Before Midnight', 'Waking Life', 'Its Impossible to Learn to Plow by Reading Books', 'School of Rock', 'Bad News Bears', 'A Scanner Darkly', 'Before Sunrise', 'Dazed and Confused', 'SubUrbia', 'Slacker', 'Fast Food Nation', 'Boyhood', 'Tape', 'Me and Orson Welles', 'Bernie'}","{'Before Midnight', 'Before Sunset', ""It's Impossible to Learn to Plow by Reading Books"", 'School of Rock', 'A Scanner Darkly', 'Bad News Bears', 'Dazed and Confused', 'Before Sunrise', 'SubUrbia', 'Slacker', 'Fast Food Nation', 'Boyhood', 'Tape', 'Me and Orson Welles', 'Bernie'}"
4098,when the films run by the release of [Carl Bernstein],set(),{'1976'}
4099,who are the players in the films written by [Jeremy Iacone],set(),"{'Gina Gershon', 'Stephen Baldwin', 'Chris Penn'}"
4100,[Farhan Akhtar] movies were in what genres,"{'Thriller', 'Biography', 'Drama'}","{'Thriller', 'Crime', 'Action', 'Comedy', 'Drama'}"
4101,What were the dates for the release of directed [Tina Hirsch] movies,set(),{'1987'}
